pac_id,pac_name,industry,amount,total_received,pct_of_total
1468668,California Association of Health Facilities Southern Region PAC,60,140807.09,168427.97999999998,0.8360077108328439
1468668,California Association of Health Facilities Southern Region PAC,100,18566.02,168427.97999999998,0.11023120980255183
1468668,California Association of Health Facilities Southern Region PAC,50,9054.87,168427.97999999998,0.0537610793646044
1468673,California Association of Health Facilities Northern Region PAC,60,186290.29,201613.79,0.9239957742969863
1468673,California Association of Health Facilities Northern Region PAC,50,15323.5,201613.79,0.07600422570301367
1468676,California Association of Health Facilities Los Angeles Region PAC,60,133495.3,178221.78999999998,0.7490402828969455
1468676,California Association of Health Facilities Los Angeles Region PAC,100,29918.47,178221.78999999998,0.1678721215851328
1468676,California Association of Health Facilities Los Angeles Region PAC,50,14808.02,178221.78999999998,0.08308759551792182
1469747,Building a Stronger Future for California PAC,77,5983286.88,5983286.88,1
1471593,NA,79,15000,15000,1
1474269,DAVITA PATIENT PROTECTION COMMITTEE,60,500060.47,500060.47,1
1475124,Elect Dems Now PAC Fed ID# C00880062,99,459782.12,459782.12,1
1475739,NA,76,258657.86,303657.86,0.8518068987247687
1475739,NA,79,45000,303657.86,0.14819310127523128
1476547,Tina McKinnor for Assembly 2026,90,302574.07000000007,862374.07,0.35086174379060364
1476547,Tina McKinnor for Assembly 2026,77,227246.6668319148,862374.07,0.2635128707335957
1476547,Tina McKinnor for Assembly 2026,20,57244.28355854664,862374.07,0.06637987568265664
1476547,Tina McKinnor for Assembly 2026,60,52575.725911318164,862374.07,0.06096626480353029
1476547,Tina McKinnor for Assembly 2026,79,41299.43167093149,862374.07,0.04789039131351838
1476547,Tina McKinnor for Assembly 2026,100,35971.7986722686,862374.07,0.04171252351345466
1476547,Tina McKinnor for Assembly 2026,31-33,34847.62835699519,862374.07,0.04040894731099138
1476547,Tina McKinnor for Assembly 2026,80,25781.78845955024,862374.07,0.029896293680943167
1476547,Tina McKinnor for Assembly 2026,52,25235.279725144752,862374.07,0.029262567838043593
1476547,Tina McKinnor for Assembly 2026,99,16719.08954339323,862374.07,0.01938728230011975
1476547,Tina McKinnor for Assembly 2026,70,15900,862374.07,0.018437474586869246
1476547,Tina McKinnor for Assembly 2026,40,12221.042541780182,862374.07,0.014171393791768556
1476547,Tina McKinnor for Assembly 2026,76,8717.632244966637,862374.07,0.010108875658757501
1476547,Tina McKinnor for Assembly 2026,50,5988.773075612105,862374.07,0.006944518955227985
1476547,Tina McKinnor for Assembly 2026,92,50.85940757801167,862374.07,5.897603991967392e-5
1476845,Jesse Gabriel for Assembly 2026,90,365512.66000000003,1191841.57,0.3066788986056259
1476845,Jesse Gabriel for Assembly 2026,77,200493.63513396523,1191841.57,0.16822171686289245
1476845,Jesse Gabriel for Assembly 2026,40,120756.95044912002,1191841.57,0.10131963298538078
1476845,Jesse Gabriel for Assembly 2026,60,117514.63298370082,1191841.57,0.0985992064227973
1476845,Jesse Gabriel for Assembly 2026,100,75686.21596882718,1191841.57,0.06350358795492188
1476845,Jesse Gabriel for Assembly 2026,50,46936.22660155815,1191841.57,0.03938126323413786
1476845,Jesse Gabriel for Assembly 2026,52,46825.70748424682,1191841.57,0.039288533529038445
1476845,Jesse Gabriel for Assembly 2026,70,42000,1191841.57,0.035239583059684686
1476845,Jesse Gabriel for Assembly 2026,79,35865.3002812554,1191841.57,0.030092338767186477
1476845,Jesse Gabriel for Assembly 2026,92a,29630.138282059368,1191841.57,0.02486080283477557
1476845,Jesse Gabriel for Assembly 2026,99,27430.81754547972,1191841.57,0.023015489840214013
1476845,Jesse Gabriel for Assembly 2026,20,26966.17324000504,1191841.57,0.022625635754595332
1476845,Jesse Gabriel for Assembly 2026,31-33,23920.081198058808,1191841.57,0.020069849718414173
1476845,Jesse Gabriel for Assembly 2026,80,18570.72637809895,1191841.57,0.0155815393971356
1476845,Jesse Gabriel for Assembly 2026,76,7328.010196004401,1191841.57,0.006148476761055079
1476845,Jesse Gabriel for Assembly 2026,92,5944.800570831948,1191841.57,0.004987911749740318
1476845,Jesse Gabriel for Assembly 2026,11,459.49368678813374,1191841.57,3.855325224040757e-4
1476859,Carl DeMaio for State Assembly 2026,90,2660168.429999942,3033718.749999909,0.8768671881663459
1476859,Carl DeMaio for State Assembly 2026,100,173965.83398034822,3033718.749999909,0.05734408767469082
1476859,Carl DeMaio for State Assembly 2026,40,44788.48294700776,3033718.749999909,0.01476355807439602
1476859,Carl DeMaio for State Assembly 2026,92a,41400,3033718.749999909,0.013646617703108186
1476859,Carl DeMaio for State Assembly 2026,50,30138.911517590805,3033718.749999909,0.009934642595854248
1476859,Carl DeMaio for State Assembly 2026,31-33,27317.3,3033718.749999909,0.009004559173456939
1476859,Carl DeMaio for State Assembly 2026,52,19504.7901712218,3033718.749999909,0.006429333691932512
1476859,Carl DeMaio for State Assembly 2026,99,7795.2098287782,3033718.749999909,0.0025695229093924523
1476859,Carl DeMaio for State Assembly 2026,60,5971.605535401432,3033718.749999909,0.001968411058342706
1476859,Carl DeMaio for State Assembly 2026,21,5900,3033718.749999909,0.001944807836916384
1476859,Carl DeMaio for State Assembly 2026,79,5900,3033718.749999909,0.001944807836916384
1476859,Carl DeMaio for State Assembly 2026,77,5900,3033718.749999909,0.001944807836916384
1476859,Carl DeMaio for State Assembly 2026,80,4841.276234364939,3033718.749999909,0.0015958223663169449
1476859,Carl DeMaio for State Assembly 2026,76,126.90978528681033,3033718.749999909,4.183307542494311e-5
1476866,AHRENS FOR ASSEMBLY 2026; PATRICK,90,465910.91000000003,1225510.91,0.38017687659753274
1476866,AHRENS FOR ASSEMBLY 2026; PATRICK,77,212563.42242962125,1225510.91,0.1734488209734675
1476866,AHRENS FOR ASSEMBLY 2026; PATRICK,79,106312.2550571603,1225510.91,0.08674933384082262
1476866,AHRENS FOR ASSEMBLY 2026; PATRICK,60,98512.03070297497,1225510.91,0.08038445835049725
1476866,AHRENS FOR ASSEMBLY 2026; PATRICK,92a,58830.138282059364,1225510.91,0.04800458143784242
1476866,AHRENS FOR ASSEMBLY 2026; PATRICK,99,50723.65727170121,1225510.91,0.04138980474005018
1476866,AHRENS FOR ASSEMBLY 2026; PATRICK,80,43014.247334386426,1225510.91,0.03509903256135551
1476866,AHRENS FOR ASSEMBLY 2026; PATRICK,40,36276.47739469308,1225510.91,0.029601105219612515
1476866,AHRENS FOR ASSEMBLY 2026; PATRICK,100,36145.12118224088,1225510.91,0.029493920361950008
1476866,AHRENS FOR ASSEMBLY 2026; PATRICK,52,27960.761157461555,1225510.91,0.02281559546251739
1476866,AHRENS FOR ASSEMBLY 2026; PATRICK,70,20100,1225510.91,0.016401322775657708
1476866,AHRENS FOR ASSEMBLY 2026; PATRICK,50,19706.593230093615,1225510.91,0.016080308277380915
1476866,AHRENS FOR ASSEMBLY 2026; PATRICK,20,18258.512739491085,1225510.91,0.014898694569345847
1476866,AHRENS FOR ASSEMBLY 2026; PATRICK,31-33,12023.80942482304,1225510.91,0.009811262655199897
1476866,AHRENS FOR ASSEMBLY 2026; PATRICK,92,11570.230274620955,1225510.91,0.009441148324514675
1476866,AHRENS FOR ASSEMBLY 2026; PATRICK,76,7572.644338562903,1225510.91,0.00617917333641926
1476866,AHRENS FOR ASSEMBLY 2026; PATRICK,11,30.099180109370185,1225510.91,2.4560515833653565e-5
1476870,Stephanie Nguyen for Assembly 2026,90,331369.41000000003,819669.41,0.40427202230225967
1476870,Stephanie Nguyen for Assembly 2026,77,90502.2177428205,819669.41,0.11041307219555808
1476870,Stephanie Nguyen for Assembly 2026,80,59675.93328879429,819669.41,0.07280488030997068
1476870,Stephanie Nguyen for Assembly 2026,21,49012.30155601997,819669.41,0.05979520640647059
1476870,Stephanie Nguyen for Assembly 2026,40,46477.54956059692,819669.41,0.05670279870587938
1476870,Stephanie Nguyen for Assembly 2026,79,40711.332678914274,819669.41,0.049667990756071125
1476870,Stephanie Nguyen for Assembly 2026,60,37001.896334321165,819669.41,0.04514246339182179
1476870,Stephanie Nguyen for Assembly 2026,92a,23802.49381495414,819669.41,0.029039138858377233
1476870,Stephanie Nguyen for Assembly 2026,50,23547.41529874706,819669.41,0.02872794203549338
1476870,Stephanie Nguyen for Assembly 2026,31-33,23248.818684838356,819669.41,0.02836365295715788
1476870,Stephanie Nguyen for Assembly 2026,100,22775.836036470322,819669.41,0.027786612210489007
1476870,Stephanie Nguyen for Assembly 2026,20,22515.197427203282,819669.41,0.02746863205155269
1476870,Stephanie Nguyen for Assembly 2026,52,14674.935195110043,819669.41,0.017903480374008397
1476870,Stephanie Nguyen for Assembly 2026,92,14233.691291030396,819669.41,0.01736516102391865
1476870,Stephanie Nguyen for Assembly 2026,99,12972.577278568098,819669.41,0.015826596820989206
1476870,Stephanie Nguyen for Assembly 2026,11,4643.7325116815955,819669.41,0.005665372472155079
1476870,Stephanie Nguyen for Assembly 2026,76,1918.7971406236989,819669.41,0.002340940283014464
1476870,Stephanie Nguyen for Assembly 2026,70,570.8846584685757,819669.41,6.964815955112631e-4
1476870,Stephanie Nguyen for Assembly 2026,76a,14.389500837323235,819669.41,1.7555249301450977e-5
1476902,ELLIS FOR ASSEMBLY 2026; STAN,90,128850,185250,0.6955465587044535
1476902,ELLIS FOR ASSEMBLY 2026; STAN,11,15744.600224909229,185250,0.08499109433149381
1476902,ELLIS FOR ASSEMBLY 2026; STAN,92a,11800,185250,0.06369770580296896
1476902,ELLIS FOR ASSEMBLY 2026; STAN,20,5900,185250,0.03184885290148448
1476902,ELLIS FOR ASSEMBLY 2026; STAN,21,5900,185250,0.03184885290148448
1476902,ELLIS FOR ASSEMBLY 2026; STAN,77,5900,185250,0.03184885290148448
1476902,ELLIS FOR ASSEMBLY 2026; STAN,40,5864.197232299284,185250,0.031655585599456325
1476902,ELLIS FOR ASSEMBLY 2026; STAN,80,5041.868815588651,185250,0.027216565806146564
1476902,ELLIS FOR ASSEMBLY 2026; STAN,79,62.80322338297652,185250,3.3901874970567624e-4
1476902,ELLIS FOR ASSEMBLY 2026; STAN,52,54.42946026524632,185250,2.9381624974491943e-4
1476902,ELLIS FOR ASSEMBLY 2026; STAN,50,50.24257870638122,185250,2.71214999764541e-4
1476902,ELLIS FOR ASSEMBLY 2026; STAN,100,46.05569714751611,185250,2.4861374978416256e-4
1476902,ELLIS FOR ASSEMBLY 2026; STAN,60,35.80276770071582,185250,1.9326730202815556e-4
1477034,Michelle Rodriguez for Assembly 2026,90,324543.2637550775,875743.88,0.37059152928945105
1477034,Michelle Rodriguez for Assembly 2026,77,111555.72372535606,875743.88,0.1273839603941692
1477034,Michelle Rodriguez for Assembly 2026,92a,55803.287386835815,875743.88,0.06372101325656516
1477034,Michelle Rodriguez for Assembly 2026,60,54165.24118801615,875743.88,0.06185055062904482
1477034,Michelle Rodriguez for Assembly 2026,21,47252.93907864569,875743.88,0.05395748706647621
1477034,Michelle Rodriguez for Assembly 2026,31-33,42702.69770730231,875743.88,0.04876162846527949
1477034,Michelle Rodriguez for Assembly 2026,52,39570.24464819209,875743.88,0.045184723013071006
1477034,Michelle Rodriguez for Assembly 2026,40,38837.76782650852,875743.88,0.044348317714202605
1477034,Michelle Rodriguez for Assembly 2026,79,36738.64412338764,875743.88,0.04195135696910338
1477034,Michelle Rodriguez for Assembly 2026,20,32643.298250345066,875743.88,0.037274937337095713
1477034,Michelle Rodriguez for Assembly 2026,70,20951.6292333786,875743.88,0.023924379846512432
1477034,Michelle Rodriguez for Assembly 2026,92,19278.862503308977,875743.88,0.022014270317605847
1477034,Michelle Rodriguez for Assembly 2026,80,16431.501722666966,875743.88,0.0187629078523129
1477034,Michelle Rodriguez for Assembly 2026,99,13872.804246846585,875743.88,0.015841166080254633
1477034,Michelle Rodriguez for Assembly 2026,76,9017.82844156021,875743.88,0.010297335382532403
1477034,Michelle Rodriguez for Assembly 2026,50,6924.737119888291,875743.88,0.007907262931587134
1477034,Michelle Rodriguez for Assembly 2026,100,5334.2005879341405,875743.88,0.006091050945093833
1477034,Michelle Rodriguez for Assembly 2026,11,108.46186551649781,875743.88,1.2385112587540755e-4
1477034,Michelle Rodriguez for Assembly 2026,76a,10.746589232937605,875743.88,1.2271383766835579e-5
1477142,Rhodesia Ransom for State Assembly,90,270973.80000000005,733700.44,0.3693248432561933
1477142,Rhodesia Ransom for State Assembly,77,205877.13932360426,733700.44,0.2806010847200859
1477142,Rhodesia Ransom for State Assembly,60,31255.18164222635,733700.44,0.04259937699127774
1477142,Rhodesia Ransom for State Assembly,79,28971.315053732138,733700.44,0.039486571731825786
1477142,Rhodesia Ransom for State Assembly,21,28677.791754835864,733700.44,0.03908651295729885
1477142,Rhodesia Ransom for State Assembly,80,23932.06491448653,733700.44,0.03261830525069132
1477142,Rhodesia Ransom for State Assembly,92,23131.685025119696,733700.44,0.031527424223869484
1477142,Rhodesia Ransom for State Assembly,40,21137.189624128925,733700.44,0.02880901860182737
1477142,Rhodesia Ransom for State Assembly,31-33,18704.731178061524,733700.44,0.025493689465501103
1477142,Rhodesia Ransom for State Assembly,100,17856.16492650004,733700.44,0.024337132640263978
1477142,Rhodesia Ransom for State Assembly,20,13439.74507243199,733700.44,0.018317755230502508
1477142,Rhodesia Ransom for State Assembly,52,11721.825900713455,733700.44,0.015976310305488513
1477142,Rhodesia Ransom for State Assembly,70,11472.369993937831,733700.44,0.01563631336235512
1477142,Rhodesia Ransom for State Assembly,50,6132.489354771032,733700.44,0.00835830131813882
1477142,Rhodesia Ransom for State Assembly,92a,6051.089758791894,733700.44,0.008247357407597977
1477142,Rhodesia Ransom for State Assembly,99,5891.545112391809,733700.44,0.008029905382627016
1477142,Rhodesia Ransom for State Assembly,11,4752.178987762675,733700.44,0.00647700168717723
1477142,Rhodesia Ransom for State Assembly,76,3707.7428756666454,733700.44,0.005053483238563474
1477142,Rhodesia Ransom for State Assembly,76a,14.389500837323235,733700.44,1.961222871465531e-5
1477268,CARRILLO FOR ASSEMBLY 2026; JUAN,90,369661.4,899205.7100000001,0.41109770088092523
1477268,CARRILLO FOR ASSEMBLY 2026; JUAN,77,104500.80868530544,899205.7100000001,0.11621457417714288
1477268,CARRILLO FOR ASSEMBLY 2026; JUAN,40,76052.28800345291,899205.7100000001,0.08457718535111716
1477268,CARRILLO FOR ASSEMBLY 2026; JUAN,92a,47379.817444219065,899205.7100000001,0.05269074352766183
1477268,CARRILLO FOR ASSEMBLY 2026; JUAN,60,43644.13350068732,899205.7100000001,0.04853631712446234
1477268,CARRILLO FOR ASSEMBLY 2026; JUAN,31-33,42918.801762791576,899205.7100000001,0.04772968107908431
1477268,CARRILLO FOR ASSEMBLY 2026; JUAN,79,38430.32673940494,899205.7100000001,0.04273808130000079
1477268,CARRILLO FOR ASSEMBLY 2026; JUAN,99,36365.36124241853,899205.7100000001,0.04044164848821803
1477268,CARRILLO FOR ASSEMBLY 2026; JUAN,50,31145.72610355487,899205.7100000001,0.03463693096828185
1477268,CARRILLO FOR ASSEMBLY 2026; JUAN,20,26028.388071510697,899205.7100000001,0.028945977302024355
1477268,CARRILLO FOR ASSEMBLY 2026; JUAN,52,24670.36468680425,899205.7100000001,0.027435729569382124
1477268,CARRILLO FOR ASSEMBLY 2026; JUAN,80,17228.13022956087,899205.7100000001,0.01915927583418133
1477268,CARRILLO FOR ASSEMBLY 2026; JUAN,100,12313.65969205657,899205.7100000001,0.013693929603779506
1477268,CARRILLO FOR ASSEMBLY 2026; JUAN,21,12277.259915838376,899205.7100000001,0.01365344968265201
1477268,CARRILLO FOR ASSEMBLY 2026; JUAN,76,6196.073208950307,899205.7100000001,0.0068906070546975355
1477268,CARRILLO FOR ASSEMBLY 2026; JUAN,70,5333.975659229209,899205.7100000001,0.005931874764484323
1477268,CARRILLO FOR ASSEMBLY 2026; JUAN,92,5000,899205.7100000001,0.00556046291120638
1477268,CARRILLO FOR ASSEMBLY 2026; JUAN,11,59.19505421509469,899205.7100000001,6.583038069797698e-5
1477297,ALVAREZ FOR ASSEMBLY 2026; DAVID,90,326918.23,736618.23,0.4438095836971072
1477297,ALVAREZ FOR ASSEMBLY 2026; DAVID,77,80587.41502069376,736618.23,0.10940187432056055
1477297,ALVAREZ FOR ASSEMBLY 2026; DAVID,60,59194.22571089548,736618.23,0.08035943627256616
1477297,ALVAREZ FOR ASSEMBLY 2026; DAVID,92a,38785.49695740365,736618.23,0.052653457894197994
1477297,ALVAREZ FOR ASSEMBLY 2026; DAVID,20,34342.5569413021,736618.23,0.046621921020475014
1477297,ALVAREZ FOR ASSEMBLY 2026; DAVID,40,33706.39405600088,736618.23,0.04575829470850983
1477297,ALVAREZ FOR ASSEMBLY 2026; DAVID,80,30832.121675340917,736618.23,0.04185631093509717
1477297,ALVAREZ FOR ASSEMBLY 2026; DAVID,21,27905.78082565186,736618.23,0.037883641334333876
1477297,ALVAREZ FOR ASSEMBLY 2026; DAVID,79,25618.223385491965,736618.23,0.034778155552153474
1477297,ALVAREZ FOR ASSEMBLY 2026; DAVID,52,21105.17430057583,736618.23,0.028651441738790296
1477297,ALVAREZ FOR ASSEMBLY 2026; DAVID,100,19274.2371382386,736618.23,0.026165843245881386
1477297,ALVAREZ FOR ASSEMBLY 2026; DAVID,99,15053.591976169117,736618.23,0.020436083934780053
1477297,ALVAREZ FOR ASSEMBLY 2026; DAVID,31-33,8529.399087221096,736618.23,0.01157913114262879
1477297,ALVAREZ FOR ASSEMBLY 2026; DAVID,50,6971.052883354102,736618.23,0.009463589956705392
1477297,ALVAREZ FOR ASSEMBLY 2026; DAVID,92,5500,736618.23,0.007466554282806712
1477297,ALVAREZ FOR ASSEMBLY 2026; DAVID,76,1487.9603798935586,736618.23,0.0020199885358438098
1477297,ALVAREZ FOR ASSEMBLY 2026; DAVID,70,769.2473396321984,736618.23,0.0010442958215033566
1477297,ALVAREZ FOR ASSEMBLY 2026; DAVID,11,37.12232213488989,736618.23,5.039560605890774e-5
1477312,Mark Gonzalez for Assembly 2026,90,463283.240183152,1252352.41,0.36993040975036096
1477312,Mark Gonzalez for Assembly 2026,77,281210.10101319384,1252352.41,0.22454550234242282
1477312,Mark Gonzalez for Assembly 2026,92a,76339.75116940669,1252352.41,0.060957084092173944
1477312,Mark Gonzalez for Assembly 2026,60,61481.146091874536,1252352.41,0.04909252826995761
1477312,Mark Gonzalez for Assembly 2026,99,52069.21375487582,1252352.41,0.0415771258466104
1477312,Mark Gonzalez for Assembly 2026,79,48213.64132248447,1252352.41,0.038498461724910546
1477312,Mark Gonzalez for Assembly 2026,31-33,39150.41325586232,1252352.41,0.031261498714936255
1477312,Mark Gonzalez for Assembly 2026,20,38811.17049455792,1252352.41,0.03099061429087514
1477312,Mark Gonzalez for Assembly 2026,52,37680.61925485294,1252352.41,0.030087872194738657
1477312,Mark Gonzalez for Assembly 2026,80,35872.70335035512,1252352.41,0.028644256252403525
1477312,Mark Gonzalez for Assembly 2026,40,33549.13240114085,1252352.41,0.026788891156556208
1477312,Mark Gonzalez for Assembly 2026,70,31300.812952517004,1252352.41,0.02499361417966769
1477312,Mark Gonzalez for Assembly 2026,100,29689.67503336435,1252352.41,0.023707124924496573
1477312,Mark Gonzalez for Assembly 2026,50,17139.92351318559,1252352.41,0.013686182400675534
1477312,Mark Gonzalez for Assembly 2026,92,5000.762051206212,1252352.41,0.003993094923821173
1477312,Mark Gonzalez for Assembly 2026,76,876.1275385782039,1252352.41,6.995854613943722e-4
1477312,Mark Gonzalez for Assembly 2026,21,618.9437247690872,1252352.41,4.942248841674584e-4
1477312,Mark Gonzalez for Assembly 2026,11,65.03289462303307,1252352.41,5.192858983122257e-5
1477317,Lori Wilson for Assembly 2026,90,346966.03,900636.2,0.38524548535801695
1477317,Lori Wilson for Assembly 2026,77,123473.20787187584,900636.2,0.13709554187570502
1477317,Lori Wilson for Assembly 2026,20,87780.45261101428,900636.2,0.09746493935177632
1477317,Lori Wilson for Assembly 2026,40,67036.24976476535,900636.2,0.07443210673162522
1477317,Lori Wilson for Assembly 2026,79,64073.2226022932,900636.2,0.07114217994157153
1477317,Lori Wilson for Assembly 2026,60,41008.42178500682,900636.2,0.04553272651599705
1477317,Lori Wilson for Assembly 2026,99,39929.7121240223,900636.2,0.044335006880716434
1477317,Lori Wilson for Assembly 2026,80,28819.46877096631,900636.2,0.03199901222154551
1477317,Lori Wilson for Assembly 2026,92a,27812.839186945846,900636.2,0.03088132498665482
1477317,Lori Wilson for Assembly 2026,31-33,13454.977630957788,900636.2,0.014939414639293633
1477317,Lori Wilson for Assembly 2026,76,13130.959992259179,900636.2,0.014579649354821825
1477317,Lori Wilson for Assembly 2026,50,12092.358367111687,900636.2,0.013426462723918588
1477317,Lori Wilson for Assembly 2026,100,12051.655432367552,900636.2,0.013381269187678168
1477317,Lori Wilson for Assembly 2026,70,7262.364157371336,900636.2,0.00806359344358059
1477317,Lori Wilson for Assembly 2026,52,6050.920969768442,900636.2,0.006718496291586372
1477317,Lori Wilson for Assembly 2026,11,5005.670759757749,900636.2,0.005557927562491657
1477317,Lori Wilson for Assembly 2026,92,2850.8218379160176,900636.2,0.003165342274623225
1477317,Lori Wilson for Assembly 2026,21,1826.1195463673575,900636.2,0.0020275884384475746
1477317,Lori Wilson for Assembly 2026,76a,10.746589232937605,900636.2,1.1932219949561884e-5
1477447,NA,99,504484.89724086004,992933.56,0.5080751800159318
1477447,NA,77,188545.59057615633,992933.56,0.18988741862663633
1477447,NA,60,71673.91181003288,992933.56,0.07218399568449764
1477447,NA,92a,47825.70202808113,992933.56,0.04816606463385236
1477447,NA,100,35457.074730213964,992933.56,0.03570941315571403
1477447,NA,80,31130.691460705584,992933.56,0.03135224018483732
1477447,NA,20,23416.469381654515,992933.56,0.023583118070512707
1477447,NA,50,23154.26489515625,992933.56,0.02331904754549363
1477447,NA,31-33,17249.494733780575,992933.56,0.017372254729491242
1477447,NA,79,13232.65538167092,992933.56,0.013326828616479556
1477447,NA,52,12630.218851044327,992933.56,0.012720104707755397
1477447,NA,70,6830.109204368175,992933.56,0.006878717247071571
1477447,NA,76,6394.740892635433,992933.56,0.006440250536637549
1477447,NA,40,5518.65711919162,992933.56,0.005557931911568806
1477447,NA,92,5037.331281225358,992933.56,0.005073180607598113
1477447,NA,21,322.15288611544463,992933.56,3.2444556120698006e-4
1477447,NA,11,29.597527107547347,992933.56,2.9808164715016122e-5
1477489,MACEDO FOR ASSEMBLY 2026; ALEXANDRA,90,534959.24,1166160.0500000005,0.4587356941270624
1477489,MACEDO FOR ASSEMBLY 2026; ALEXANDRA,99,152741.48258126687,1166160.0500000005,0.13097814710876676
1477489,MACEDO FOR ASSEMBLY 2026; ALEXANDRA,11,67110.90207284603,1166160.0500000005,0.05754862042551192
1477489,MACEDO FOR ASSEMBLY 2026; ALEXANDRA,92a,66100,1166160.0500000005,0.05668175650503546
1477489,MACEDO FOR ASSEMBLY 2026; ALEXANDRA,31-33,57239.089096960015,1166160.0500000005,0.04908339048054338
1477489,MACEDO FOR ASSEMBLY 2026; ALEXANDRA,40,53718.077974236534,1166160.0500000005,0.04606406982835376
1477489,MACEDO FOR ASSEMBLY 2026; ALEXANDRA,20,49097.1896861616,1166160.0500000005,0.042101587759040084
1477489,MACEDO FOR ASSEMBLY 2026; ALEXANDRA,50,25307.858191186915,1166160.0500000005,0.021701873761827892
1477489,MACEDO FOR ASSEMBLY 2026; ALEXANDRA,60,23423.928649487963,1166160.0500000005,0.02008637549321635
1477489,MACEDO FOR ASSEMBLY 2026; ALEXANDRA,80,22391.22872890811,1166160.0500000005,0.019200819586392193
1477489,MACEDO FOR ASSEMBLY 2026; ALEXANDRA,21,22325.284127786283,1166160.0500000005,0.01914427108679145
1477489,MACEDO FOR ASSEMBLY 2026; ALEXANDRA,79,20933.29681737311,1166160.0500000005,0.017950620772314314
1477489,MACEDO FOR ASSEMBLY 2026; ALEXANDRA,70,19900,1166160.0500000005,0.01706455301740099
1477489,MACEDO FOR ASSEMBLY 2026; ALEXANDRA,77,17300,1166160.0500000005,0.014835013427187797
1477489,MACEDO FOR ASSEMBLY 2026; ALEXANDRA,52,13485.129300612049,1166160.0500000005,0.011563703713407128
1477489,MACEDO FOR ASSEMBLY 2026; ALEXANDRA,76,9855.846247422753,1166160.0500000005,0.008451538232185838
1477489,MACEDO FOR ASSEMBLY 2026; ALEXANDRA,92,9829.529997655009,1166160.0500000005,0.008428971647292328
1477489,MACEDO FOR ASSEMBLY 2026; ALEXANDRA,100,441.96652809679813,1166160.0500000005,3.789930276695707e-4
1477778,Dr. Jasmeet Bains for Assembly 2026,90,67025,158725,0.422271223814774
1477778,Dr. Jasmeet Bains for Assembly 2026,77,34500,158725,0.2173570641045834
1477778,Dr. Jasmeet Bains for Assembly 2026,60,11800,158725,0.07434241612852417
1477778,Dr. Jasmeet Bains for Assembly 2026,31-33,10900,158725,0.06867223184753504
1477778,Dr. Jasmeet Bains for Assembly 2026,50,5950.242578706381,158725,0.03748774659761463
1477778,Dr. Jasmeet Bains for Assembly 2026,20,5900,158725,0.037171208064262086
1477778,Dr. Jasmeet Bains for Assembly 2026,21,5900,158725,0.037171208064262086
1477778,Dr. Jasmeet Bains for Assembly 2026,92a,5900,158725,0.037171208064262086
1477778,Dr. Jasmeet Bains for Assembly 2026,80,5754.57477213928,158725,0.036254999351956405
1477778,Dr. Jasmeet Bains for Assembly 2026,11,4744.600224909229,158725,0.02989195290539757
1477778,Dr. Jasmeet Bains for Assembly 2026,76,149.7535466384362,158725,9.43478006857371e-4
1477778,Dr. Jasmeet Bains for Assembly 2026,100,83.5961939584509,158725,5.266731388152521e-4
1477778,Dr. Jasmeet Bains for Assembly 2026,79,62.80322338297652,158725,3.956731666906695e-4
1477778,Dr. Jasmeet Bains for Assembly 2026,52,54.42946026524632,158725,3.4291674446524696e-4
1478170,Avila Farias for State Assembly 2026,90,287830.270183152,817948.93,0.35189271557962915
1478170,Avila Farias for State Assembly 2026,77,111242.33914379633,817948.93,0.1360015705916949
1478170,Avila Farias for State Assembly 2026,79,71739.45307487558,817948.93,0.08770651863909838
1478170,Avila Farias for State Assembly 2026,60,64953.95243558414,817948.93,0.07941076765707626
1478170,Avila Farias for State Assembly 2026,40,49827.807124656734,817948.93,0.06091799291754894
1478170,Avila Farias for State Assembly 2026,92a,45520.060356352544,817948.93,0.05565147002069254
1478170,Avila Farias for State Assembly 2026,20,37174.58029878847,817948.93,0.04544853466436892
1478170,Avila Farias for State Assembly 2026,31-33,31475.710509770553,817948.93,0.03848126619564201
1478170,Avila Farias for State Assembly 2026,52,30928.35604464302,817948.93,0.037812086929000586
1478170,Avila Farias for State Assembly 2026,21,29958.792528829323,817948.93,0.0366267274520786
1478170,Avila Farias for State Assembly 2026,80,26998.869332213642,817948.93,0.03300801351034672
1478170,Avila Farias for State Assembly 2026,70,7971.4927907744595,817948.93,0.009745709662795768
1478170,Avila Farias for State Assembly 2026,92,6824.223091865162,817948.93,0.00834309189922794
1478170,Avila Farias for State Assembly 2026,100,6040.209517325645,817948.93,0.007384580254082176
1478170,Avila Farias for State Assembly 2026,76,4957.8203149845,817948.93,0.0060612834532157165
1478170,Avila Farias for State Assembly 2026,99,2562.0561610338973,817948.93,0.0031322935541145546
1478170,Avila Farias for State Assembly 2026,50,1802.2811224807542,817948.93,0.002203415221144374
1478170,Avila Farias for State Assembly 2026,11,129.90937964029123,817948.93,1.5882333832295767e-4
1478170,Avila Farias for State Assembly 2026,76a,10.746589232937605,817948.93,1.3138459919420158e-5
1478172,Sabrina Cervantes for Secretary of State 2030,90,190404.15,744815.37,0.255639394230009
1478172,Sabrina Cervantes for Secretary of State 2030,77,169465.97846316872,744815.37,0.2275274991481026
1478172,Sabrina Cervantes for Secretary of State 2030,79,67000,744815.37,0.08995517909357859
1478172,Sabrina Cervantes for Secretary of State 2030,92a,49400,744815.37,0.06632516189884749
